,city_num,3num,alphabet,2num,location,city
971419002##4rAZGUBBv.jpg##NR##1.jpg,91.0,721,ب,83,ardabil,ardabil
971419002##4VmTutj9H.jpg##NR##1.jpg,91.0,911,ج,34,ardabil,ardabil
971419002##58xZE44Gk.jpg##NR##1.jpg,88.0,185,ص,61,tehran,tehran
971419002##5BDpF5ZpV.jpg##NR##1.jpg,13.0,759,ب,47,esfahan,esfahan
971419002##5BeCSBcJv.jpg##NR##1.jpg,91.0,974,د,81,ardabil,ardabil
971419002##5CG7inUCs.jpg##NR##1.jpg,43.0,738,ه,89,esfahan,folad shahr
971419002##5rAtJ3WQ4.jpg##NR##1.jpg,79.0,725,ط,76,ghazvin,ghazvin
971419002##6Nq0Y0F5D.jpg##NR##1.jpg,38.0,869,ن,21,karaj,savjebelagh
971419002##6qpAaESh8.jpg##NR##1.jpg,91.0,141,ن,17,ardabil,ardabil
971419002##6ww74gux5.jpg##NR##1.jpg,43.0,399,ع,19,esfahan,esfahan
971419002##6ZfxAx2-n.jpg##NR##1.jpg,79.0,251,ق,28,ghazvin,ghazvin
971419002##76Tkh7Xx-.jpg##NR##1.jpg,91.0,689,د,58,ardabil,ardabil
971419002##7b_lC9IYx.jpg##NR##1.jpg,91.0,314,ه,26,ardabil,ardabil
971419002##7gfe6MS9B.jpg##NR##1.jpg,91.0,218,ه,61,ardabil,ardabil
971419002##7kugMrGTg.jpg##NR##1.jpg,91.0,219,ع,56,ardabil,ardabil
971419002##7wsPxdOwx.jpg##NR##1.jpg,91.0,652,ت,27,ardabil,ardabil
971419002##85tXdhvJQ.jpg##NR##1.jpg,79.0,633,ق,19,ghazvin,ghazvin
971419002##8a7idspAt.jpg##NR##1.jpg,55.0,642,ق,56,tehran,tehran
971419002##8p-4xtQGW.jpg##NR##1.jpg,46.0,187,ل,98,gilan,rasht
971419002##8zxFqJHOc.jpg##NR##1.jpg,89.0,658,د,67,ghazvin,ghazvin
971419002##8_kcEcsqm.jpg##NR##1.jpg,91.0,276,ق,87,ardabil,ardabil
971419002##9cwey3bg1.jpg##NR##1.jpg,91.0,877,ه,38,ardabil,ardabil
971419002##aCmAUdshI.jpg##NR##1.jpg,91.0,221,ق,75,ardabil,ardabil
971419002##Ad1xdrTEO.jpg##NR##1.jpg,38.0,951,ط,49,karaj,malard
971419002##AdEeWJVPT.jpg##NR##1.jpg,91.0,446,ی,15,ardabil,ardabil
971419002##AlEgxZMjQ.jpg##NR##1.jpg,79.0,356,ق,46,ghazvin,ghazvin
971419002##aMiWTvG6s.jpg##NR##1.jpg,91.0,254,ب,91,ardabil,ardabil
971419002##AmL07_Ypg.jpg##NR##1.jpg,91.0,355,د,82,ardabil,ardabil
971419002##asRyGuhd8.jpg##NR##1.jpg,79.0,873,ق,49,ghazvin,ghazvin
971419002##axF8BgET-.jpg##NR##1.jpg,91.0,881,د,23,ardabil,ardabil
971419002##AXKFGf197.jpg##NR##1.jpg,85.0,839,ج,76,sistan balochestan,zahedan
971419002##aYi8zyH6U.jpg##NR##1.jpg,79.0,213,ط,91,ghazvin,ghazvin
971419002##B124h89BI.jpg##NR##1.jpg,79.0,956,ق,19,ghazvin,ghazvin
971419002##bEjGSTIa0.jpg##NR##1.jpg,91.0,795,ی,73,ardabil,ardabil
971419002##bePMw-mdk.jpg##NR##1.jpg,79.0,719,ص,69,ghazvin,ghazvin
971419002##BER0TwhBb.jpg##NR##1.jpg,91.0,155,ی,52,ardabil,ardabil
971419002##bfPEy_kYV.jpg##NR##1.jpg,79.0,987,ط,63,ghazvin,ghazvin
971419002##BLCg1_RH3.jpg##NR##1.jpg,91.0,312,ی,76,ardabil,ardabil
971419002##BNzEgnstJ.jpg##NR##1.jpg,91.0,594,ه,72,ardabil,ardabil
971419002##cPR6nUGUB.jpg##NR##1.jpg,79.0,232,ص,98,ghazvin,ghazvin
971419002##cQ7PxvgrI.jpg##NR##1.jpg,91.0,273,ه,22,ardabil,ardabil
971419002##cysEWnIi4.jpg##NR##1.jpg,53.0,526,ن,59,esfahan,esfahan
971419002##d-pZ_B3CE.jpg##NR##1.jpg,91.0,342,ن,33,ardabil,ardabil
971419002##D0yTtC1po.jpg##NR##1.jpg,79.0,317,ط,66,ghazvin,ghazvin
971419002##d8kx5s2zX.jpg##NR##1.jpg,79.0,822,ط,94,ghazvin,ghazvin
971419002##daq1T9N-l.jpg##NR##1.jpg,79.0,542,ب,45,ghazvin,ghazvin
971419002##dFwRrETK1.jpg##NR##1.jpg,91.0,537,ی,83,ardabil,ardabil
971419002##DNd5_WkTf.jpg##NR##1.jpg,89.0,785,ب,73,ghazvin,ghazvin
971419002##drE7SoadT.jpg##NR##1.jpg,43.0,834,ه,84,esfahan,folad shahr
971419002##DVpdzv5uW.jpg##NR##1.jpg,67.0,628,ج,96,esfahan,esfahan
971419002##DXhq7uQW4.jpg##NR##1.jpg,91.0,943,ج,73,ardabil,ardabil
971419002##e7wqVPnA-.jpg##NR##1.jpg,79.0,794,ق,21,ghazvin,ghazvin
971419002##EBu2i6lAC.jpg##NR##1.jpg,91.0,351,ج,55,ardabil,ardabil
971419002##ec7gYPrBi.jpg##NR##1.jpg,91.0,483,ه,56,ardabil,ardabil
971419002##EFenkaIHw.jpg##NR##1.jpg,79.0,765,ج,82,ghazvin,ghazvin
971419002##efL6Zv8G6.jpg##NR##1.jpg,91.0,929,ه,97,ardabil,ardabil
971419002##eKc5GZcf4.jpg##NR##1.jpg,67.0,839,ج,38,esfahan,esfahan
971419002##eNO0tos1l.jpg##NR##1.jpg,91.0,992,ی,83,ardabil,ardabil
971419002##Es7qVzP7a.jpg##NR##1.jpg,53.0,947,ط,31,esfahan,esfahan
971419002##F1g-DjpXP.jpg##NR##1.jpg,91.0,739,ق,42,ardabil,ardabil
971419002##f2ZqiegGq.jpg##NR##1.jpg,53.0,747,و,75,esfahan,esfahan
971419002##fADeUihT-.jpg##NR##1.jpg,91.0,721,ج,21,ardabil,ardabil
971419002##FIAcWSZkD.jpg##NR##1.jpg,68.0,788,د,32,karaj,karaj
971419002##G-lpnR0bJ.jpg##NR##1.jpg,79.0,944,ص,62,ghazvin,ghazvin
971419002##GfUk84TTJ.jpg##NR##1.jpg,79.0,919,ص,33,ghazvin,ghazvin
971419002##GmDhd7Bof.jpg##NR##1.jpg,91.0,622,ب,68,ardabil,ardabil
971419002##GpGN9R6Io.jpg##NR##1.jpg,43.0,887و,47,nan,esfahan,esfahan
971419002##gq1F68Tfg.jpg##NR##1.jpg,91.0,127,د,78,ardabil,ardabil
971419002##GsSdpsP0R.jpg##NR##1.jpg,79.0,133,ص,68,ghazvin,ghazvin
971419002##Gt4glwPK2.jpg##NR##1.jpg,79.0,154,س,38,ghazvin,ghazvin
971419002##gw4gwaMth.jpg##NR##1.jpg,33.0,714,ط,84,tehran,tehran
971419002##gxCOfVx2m.jpg##NR##1.jpg,82.0,436,ط,21,mazandaran,"ghaem shahr,savadkoh"
971419002##H2oJUzhTk.jpg##NR##1.jpg,91.0,879,ی,69,ardabil,ardabil
971419002##HGCoB7Mr8.jpg##NR##1.jpg,68.0,454,د,35,karaj,karaj
971419002##HR7jCoEIl.jpg##NR##1.jpg,79.0,547,ب,33,ghazvin,ghazvin
971419002##i-HSpVUzx.jpg##NR##1.jpg,91.0,759,ی,28,ardabil,ardabil
971419002##I1dSvSyIN.jpg##NR##1.jpg,91.0,872,ط,34,ardabil,ardabil
971419002##I8EajTxHc.jpg##NR##1.jpg,67.0,631,ج,79,esfahan,esfahan
971419002##I8rbIJolR.jpg##NR##1.jpg,91.0,473,ی,25,ardabil,ardabil
971419002##idbVTmM6K.jpg##NR##1.jpg,79.0,622,ق,32,ghazvin,ghazvin
971419002##ige80F3M_.jpg##NR##1.jpg,91.0,134,د,14,ardabil,ardabil
971419002##iL3UsLQN3.jpg##NR##1.jpg,91.0,327,ی,74,ardabil,ardabil
971419002##IMG_20181202_170409.jpg##NR##1.jpg,55.0,197,ی,83,tehran,tehran
971419002##IMG_20181203_131641.jpg##NR##1.jpg,44.0,186,و,23,tehran,tehran
971419002##IMG_20181203_131641.jpg##NR##2.jpg,99.0,881,ط,44,tehran,tehran
971419002##IMG_20181203_131641.jpg##NR##3.jpg,44.0,682,س,21,tehran,tehran
971419002##IMG_20181203_131648.jpg##NR##1.jpg,44.0,321,ط,33,tehran,tehran
971419002##IMG_20181203_131648.jpg##NR##2.jpg,55.0,217,و,43,tehran,tehran
971419002##IMG_20181203_131652.jpg##NR##1.jpg,88.0,386,س,13,tehran,tehran
971419002##IMG_20181203_131653.jpg##NR##1.jpg,44.0,275,ی,31,tehran,tehran
971419002##IMG_20181203_131655.jpg##NR##1.jpg,77.0,485,م,11,tehran,tehran
971419002##IMG_20181203_131743.jpg##NR##1.jpg,10.0,859,ج,71,tehran,tehran
971419002##IMG_20181203_131748.jpg##NR##1.jpg,88.0,995,ی,35,tehran,tehran
971419002##IMG_20181203_131748.jpg##NR##2.jpg,44.0,275,ن,92,tehran,tehran
971419002##IMG_20181203_131748.jpg##NR##3.jpg,55.0,965,ط,33,tehran,tehran
971419002##IMG_20181203_131748.jpg##NR##4.jpg,66.0,171,ن,18,tehran,tehran
971419002##IMG_20181203_131750.jpg##NR##1.jpg,77.0,373,ل,12,tehran,tehran
971419002##IMG_20181203_131750.jpg##NR##2.jpg,77.0,519,و,52,tehran,tehran
971419002##IMG_20181203_131751.jpg##NR##1.jpg,11.0,751,ل,47,tehran,tehran
971419002##IMG_20181203_131751.jpg##NR##2.jpg,10.0,155,ن,33,tehran,tehran
971419002##IMG_20181203_131751.jpg##NR##3.jpg,22.0,649,ن,49,tehran,tehran
971419002##IMG_20181203_131751.jpg##NR##4.jpg,11.0,282,ق,99,tehran,tehran
971419002##IMG_20181203_131806.jpg##NR##1.jpg,55.0,572,ن,78,tehran,tehran
971419002##IMG_20181203_131807.jpg##NR##1.jpg,10.0,785,ق,65,tehran,tehran
971419002##IMG_20181203_131807.jpg##NR##2.jpg,18.0,516,ط,44,hamedan,hamedan
971419002##IMG_20181203_131812.jpg##NR##1.jpg,10.0,972,ب,15,tehran,tehran
971419002##IMG_20181203_131824.jpg##NR##1.jpg,44.0,212,د,83,tehran,tehran
971419002##IMG_20181203_131827.jpg##NR##1.jpg,82.0,561,م,86,mazandaran,"ghaem shahr,savadkoh"
971419002##IMG_20181203_131835.jpg##NR##1.jpg,77.0,759,ب,48,tehran,tehran
971419002##IMG_20181203_131835.jpg##NR##2.jpg,99.0,217,م,55,tehran,tehran
971419002##IMG_20181203_131837.jpg##NR##1.jpg,11.0,623,ث,71,tehran,tehran
971419002##IMG_20181203_131851.jpg##NR##1.jpg,66.0,575,ی,71,tehran,tehran
971419002##IMG_20181203_131853.jpg##NR##1.jpg,36.0,124,م,79,khorasan razavi,sabzevar
971419002##IMG_20181203_131856.jpg##NR##1.jpg,20.0,241,ب,85,tehran,tehran
971419002##IMG_20181203_131859.jpg##NR##1.jpg,38.0,654,س,44,karaj,eshtehard
971419002##IMG_20181203_131932_1.jpg##NR##1.jpg,66.0,822,ط,88,tehran,tehran
971419002##IMG_20181203_131933.jpg##NR##1.jpg,99.0,174,ن,49,tehran,tehran
971419002##IMG_20181203_131936.jpg##NR##1.jpg,77.0,817,ق,59,tehran,tehran
971419002##IMG_20181203_131938.jpg##NR##1.jpg,33.0,848,ب,19,tehran,tehran
971419002##IMG_20181203_133433.jpg##NR##1.jpg,10.0,688,م,89,tehran,tehran
971419002##IMG_20181203_133433.jpg##NR##2.jpg,88.0,588,ب,75,tehran,tehran
971419002##IMG_20181203_133455.jpg##NR##1.jpg,55.0,974,ی,97,tehran,tehran
971419002##IMG_20181203_133502.jpg##NR##1.jpg,22.0,148,و,98,tehran,tehran
971419002##IMG_20181203_133502.jpg##NR##2.jpg,55.0,116,ه,19,tehran,tehran
971419002##IMG_20181203_133505.jpg##NR##1.jpg,10.0,869,ل,95,tehran,tehran
971419002##IMG_20181203_133512.jpg##NR##1.jpg,11.0,869,س,94,tehran,tehran
971419002##IMG_20181203_133512.jpg##NR##2.jpg,10.0,556,ی,62,tehran,tehran
971419002##IMG_20181203_133513.jpg##NR##1.jpg,88.0,824,ب,77,tehran,tehran
971419002##IMG_20181203_133515.jpg##NR##1.jpg,66.0,228,ب,58,tehran,tehran
971419002##IMG_20181203_133526.jpg##NR##1.jpg,66.0,611,ه,41,tehran,tehran
971419002##IMG_20181203_133526.jpg##NR##2.jpg,11.0,581,ه,22,tehran,tehran
971419002##IMG_20181203_133527.jpg##NR##1.jpg,55.0,528,م,19,tehran,tehran
971419002##IMG_20181203_133528.jpg##NR##1.jpg,10.0,512,ه,44,tehran,tehran
971419002##IMG_20181203_133528.jpg##NR##2.jpg,55.0,916,ع,35,tehran,tehran
971419002##IMG_20181203_133529_1.jpg##NR##1.jpg,66.0,962,و,82,tehran,tehran
971419002##IMG_20181203_133529_1.jpg##NR##2.jpg,10.0,686,و,53,tehran,tehran
971419002##IMG_20181203_133529_1.jpg##NR##3.jpg,55.0,582,م,15,tehran,tehran
971419002##IMG_20181203_133530.jpg##NR##1.jpg,22.0,788,ن,26,tehran,tehran
971419002##IMG_20181203_133533.jpg##NR##1.jpg,77.0,266,ن,29,tehran,tehran
971419002##IMG_20181203_133535.jpg##NR##1.jpg,55.0,169,ج,19,tehran,tehran
971419002##IMG_20181203_133535.jpg##NR##2.jpg,88.0,717,ج,14,tehran,tehran
971419002##IMG_20181203_133536.jpg##NR##1.jpg,11.0,557,ل,95,tehran,tehran
971419002##IMG_20181203_133538.jpg##NR##1.jpg,77.0,718,ص,58,tehran,tehran
971419002##IMG_20181203_133540.jpg##NR##1.jpg,99.0,881,ل,83,tehran,tehran
971419002##IMG_20181203_133543.jpg##NR##1.jpg,44.0,146,ص,87,tehran,tehran
971419002##IMG_20181203_133546.jpg##NR##1.jpg,22.0,525,ص,82,tehran,tehran
971419002##IMG_20181203_133546.jpg##NR##2.jpg,88.0,623,ج,98,tehran,tehran
971419002##IMG_20181203_133547.jpg##NR##1.jpg,22.0,516,ه,84,tehran,tehran
971419002##IMG_20181203_133547.jpg##NR##2.jpg,88.0,899,ج,54,tehran,tehran
971419002##IMG_20181203_133547_1.jpg##NR##1.jpg,10.0,142,م,81,tehran,tehran
971419002##IMG_20181203_133548.jpg##NR##1.jpg,20.0,415,ج,99,tehran,tehran
971419002##IMG_20181203_133549.jpg##NR##1.jpg,61.0,595,ج,49,kordestan,bijar
971419002##IMG_20181203_133550.jpg##NR##1.jpg,10.0,242,ن,99,tehran,tehran
971419002##IMG_20181203_133559.jpg##NR##1.jpg,55.0,528,ج,47,tehran,tehran
971419002##IMG_20181203_133559.jpg##NR##2.jpg,88.0,778,م,89,tehran,tehran
971419002##IMG_20181203_133601.jpg##NR##1.jpg,66.0,574,ل,34,tehran,tehran
971419002##IMG_20181203_133602.jpg##NR##1.jpg,22.0,944,ط,59,tehran,tehran
971419002##IMG_20181203_133602_1.jpg##NR##1.jpg,21.0,612,ن,19,"karaj , tehran",tehran
971419002##IMG_20181203_133606.jpg##NR##1.jpg,11.0,616,ط,76,tehran,tehran
971419002##IMG_20181203_133611_BURST010.jpg##NR##1.jpg,10.0,222,ص,71,tehran,tehran
971419002##IMG_20181203_133611_BURST010.jpg##NR##2.jpg,66.0,411,ق,95,tehran,tehran
971419002##IMG_20181203_133611_BURST010.jpg##NR##3.jpg,10.0,279,و,31,tehran,tehran
971419002##IMG_20181203_133615_BURST004.jpg##NR##1.jpg,99.0,731,ل,42,tehran,tehran
971419002##IMG_20181203_133629.jpg##NR##1.jpg,44.0,668,م,19,tehran,tehran
971419002##IMG_20181203_133629.jpg##NR##2.jpg,78.0,176,ل,35,"karaj , tehran",pakdasht
971419002##IMG_20181203_133634.jpg##NR##1.jpg,55.0,688,ل,62,tehran,tehran
971419002##IMG_20181203_133634.jpg##NR##2.jpg,22.0,684,ه,81,tehran,tehran
971419002##IMG_20181203_133634.jpg##NR##3.jpg,78.0,966,س,31,"karaj , tehran",alborz
971419002##IMG_20181203_133634_1.jpg##NR##1.jpg,77.0,247,ب,92,tehran,tehran
971419002##IMG_20181203_133658_BURST009.jpg##NR##1.jpg,44.0,278,ج,64,tehran,tehran
971419002##IMG_20181203_133701_BURST001_COVER.jpg##NR##1.jpg,44.0,681,ب,26,tehran,tehran
971419002##IMG_20181203_133701_BURST001_COVER.jpg##NR##2.jpg,11.0,543,م,17,tehran,tehran
971419002##IMG_20181203_133704.jpg##NR##1.jpg,55.0,817,ن,83,tehran,tehran
971419002##IMG_20181203_133711.jpg##NR##1.jpg,10.0,356,د,53,tehran,tehran
971419002##IMG_20181203_133715.jpg##NR##1.jpg,77.0,874,ج,91,tehran,tehran
971419002##IMG_20181203_133728.jpg##NR##1.jpg,55.0,314,ص,66,tehran,tehran
971419002##IMG_20181203_133730.jpg##NR##1.jpg,55.0,118,ی,37,tehran,tehran
971419002##IMG_20181203_133730.jpg##NR##2.jpg,10.0,868,ی,92,tehran,tehran
971419002##IMG_20181203_133731.jpg##NR##1.jpg,11.0,218,و,34,tehran,tehran
971419002##IMG_20181203_133734.jpg##NR##1.jpg,55.0,746,و,65,tehran,tehran
971419002##IMG_20181203_133735.jpg##NR##1.jpg,22.0,786,ت,82,tehran,tehran
971419002##IMG_20181203_133742.jpg##NR##1.jpg,77.0,767,ط,84,tehran,tehran
971419002##IMG_20181203_133743.jpg##NR##1.jpg,10.0,862,ل,99,tehran,tehran
971419002##IMG_20181203_133750.jpg##NR##1.jpg,55.0,596,ب,91,tehran,tehran
971419002##IMG_20181203_133752.jpg##NR##1.jpg,33.0,492,ب,49,tehran,tehran
971419002##IMG_20181203_133755.jpg##NR##1.jpg,55.0,247,د,13,tehran,tehran
971419002##IMG_20181203_133756.jpg##NR##1.jpg,66.0,447,ب,63,tehran,tehran
971419002##IMG_20181203_133757.jpg##NR##1.jpg,55.0,788,ن,92,tehran,tehran
971419002##IMG_20181203_133759.jpg##NR##1.jpg,11.0,818,ث,68,tehran,tehran
971419002##IMG_20181203_133801_1.jpg##NR##1.jpg,10.0,289,ب,81,tehran,tehran
971419002##IMG_20181203_133801_1.jpg##NR##2.jpg,38.0,796,ب,53,karaj,karaj
971419002##IMG_20181203_133803.jpg##NR##1.jpg,77.0,648,ی,23,tehran,tehran
971419002##IMG_20181203_133805.jpg##NR##1.jpg,77.0,969,ج,25,tehran,tehran
971419002##IMG_20181203_133805.jpg##NR##2.jpg,44.0,369,د,28,tehran,tehran
971419002##IMG_20181203_133807.jpg##NR##1.jpg,10.0,292,ب,77,tehran,tehran
971419002##IMG_20181203_133807.jpg##NR##2.jpg,10.0,616,ص,45,tehran,tehran
971419002##IMG_20181203_133809.jpg##NR##1.jpg,55.0,189,ه,79,tehran,tehran
971419002##IMG_20181203_133811_BURST010.jpg##NR##1.jpg,77.0,543,ق,56,tehran,tehran
971419002##IMG_20181203_133821_BURST002.jpg##NR##1.jpg,22.0,956,ت,81,tehran,tehran
971419002##IMG_20181203_133821_BURST007.jpg##NR##1.jpg,99.0,966,و,47,tehran,tehran
971419002##IMG_20181203_133825.jpg##NR##1.jpg,99.0,146,و,64,tehran,tehran
971419002##IMG_20181203_133825.jpg##NR##2.jpg,99.0,362,م,64,tehran,tehran
971419002##IMG_20181203_133845.jpg##NR##1.jpg,66.0,197,ی,17,tehran,tehran
971419002##IMG_20181203_133900.jpg##NR##1.jpg,66.0,382,س,58,tehran,tehran
971419002##IMG_20181203_133903.jpg##NR##1.jpg,99.0,112,ق,94,tehran,tehran
971419002##IMG_20181203_133914.jpg##NR##1.jpg,16.0,768,ط,34,ghom,ghom
971419002##IMG_20181203_133924.jpg##NR##1.jpg,99.0,435,ط,77,tehran,tehran
971419002##IMG_20181203_133924.jpg##NR##2.jpg,21.0,221,د,36,"karaj , tehran",tehran
971419002##IMG_20181203_133927.jpg##NR##1.jpg,77.0,393,ی,76,tehran,tehran
971419002##IMG_20181203_133931.jpg##NR##1.jpg,10.0,584,م,84,tehran,tehran
971419002##IMG_20181203_133932.jpg##NR##1.jpg,88.0,994,و,86,tehran,tehran
971419002##IMG_20181203_133935.jpg##NR##1.jpg,11.0,591,د,53,tehran,tehran
971419002##IMG_20181203_133936.jpg##NR##1.jpg,11.0,591,د,52,tehran,tehran
971419002##IMG_20181203_133938.jpg##NR##1.jpg,88.0,838,ی,81,tehran,tehran
971419002##IMG_20181203_133938.jpg##NR##2.jpg,99.0,558,د,98,tehran,tehran
971419002##IMG_20181203_133943.jpg##NR##1.jpg,55.0,911,ن,84,tehran,tehran
971419002##IMG_20181203_133944.jpg##NR##1.jpg,33.0,648,ه,12,tehran,tehran
971419002##IMG_20181203_133945.jpg##NR##1.jpg,88.0,223,ی,92,tehran,tehran
971419002##IMG_20181203_133947.jpg##NR##1.jpg,55.0,415,ی,73,tehran,tehran
971419002##IMG_20181203_133947.jpg##NR##2.jpg,88.0,741,ی,54,tehran,tehran
971419002##IMG_20181203_133948.jpg##NR##1.jpg,10.0,679,ج,36,tehran,tehran
971419002##IMG_20181203_133948.jpg##NR##2.jpg,11.0,739,ش,18,tehran,tehran
971419002##IMG_20181203_133951.jpg##NR##1.jpg,10.0,645,و,94,tehran,tehran
971419002##IMG_20181203_133951.jpg##NR##2.jpg,10.0,228,و,14,tehran,tehran
971419002##IMG_20181203_133953.jpg##NR##1.jpg,99.0,682,س,97,tehran,tehran
971419002##IMG_20181203_133954.jpg##NR##1.jpg,77.0,511,و,42,tehran,tehran
971419002##IMG_20181203_133955.jpg##NR##1.jpg,10.0,166,ط,92,tehran,tehran
971419002##IMG_20181203_133955.jpg##NR##2.jpg,99.0,874,ق,11,tehran,tehran
971419002##IMG_20181203_133957.jpg##NR##1.jpg,55.0,894,ی,16,tehran,tehran
971419002##IMG_20181203_133957.jpg##NR##2.jpg,10.0,782,ص,21,tehran,tehran
971419002##IMG_20181203_134000.jpg##NR##1.jpg,77.0,895,ق,92,tehran,tehran
971419002##IMG_20181203_134002.jpg##NR##1.jpg,33.0,275,ط,43,tehran,tehran
971419002##IMG_20181203_134004.jpg##NR##1.jpg,10.0,119,ن,86,tehran,tehran
971419002##IMG_20181203_134005.jpg##NR##1.jpg,77.0,211,ی,21,tehran,tehran
971419002##IMG_20181203_134007.jpg##NR##1.jpg,66.0,544,ب,49,tehran,tehran
971419002##IMG_20181203_134008.jpg##NR##1.jpg,10.0,728,و,54,tehran,tehran
971419002##IMG_20181203_134108.jpg##NR##1.jpg,71.0,984,ع,48,chaharmahal bakhtiari,shahre kord
971419002##IMG_20181203_134111.jpg##NR##1.jpg,11.0,456,و,11,tehran,tehran
971419002##IMG_20181203_134155.jpg##NR##1.jpg,99.0,992,ن,36,tehran,tehran
971419002##IMG_20181203_134201.jpg##NR##1.jpg,55.0,814,ج,42,tehran,tehran
971419002##IMG_20181203_134226.jpg##NR##1.jpg,78.0,884,س,98,"karaj , tehran",alborz
971419002##IMG_20181203_134226.jpg##NR##2.jpg,38.0,974,ه,38,karaj,taleghan
971419002##IMG_20181203_134226.jpg##NR##3.jpg,10.0,157,ه,91,tehran,tehran
971419002##IMG_20181203_134228.jpg##NR##1.jpg,66.0,982,ج,68,tehran,tehran
971419002##IMG_20181203_134228.jpg##NR##3.jpg,78.0,159,ع,75,"karaj , tehran",alborz
971419002##IMG_20181203_134228.jpg##NR##4.jpg,44.0,151,ع,88,tehran,tehran
971419002##IMG_20181203_134236.jpg##NR##1.jpg,11.0,223,ط,62,tehran,tehran
971419002##IMG_20181203_134251.jpg##NR##1.jpg,77.0,255,ی,16,tehran,tehran
971419002##IMG_20181203_134255.jpg##NR##1.jpg,77.0,362,ی,35,tehran,tehran
971419002##IMG_20181203_134307.jpg##NR##1.jpg,88.0,713,ق,27,tehran,tehran
971419002##IMG_20181203_134341.jpg##NR##1.jpg,20.0,215,ب,31,tehran,tehran
971419002##IMG_20181203_134341.jpg##NR##2.jpg,16.0,633,ل,41,ghom,ghom
971419002##IMG_20181203_134341.jpg##NR##3.jpg,88.0,664,ن,93,tehran,tehran
971419002##IMG_20181203_134403.jpg##NR##1.jpg,55.0,367,س,61,tehran,tehran
971419002##IMG_20181203_134403.jpg##NR##2.jpg,10.0,393,م,36,tehran,tehran
971419002##IMG_20181203_134441.jpg##NR##1.jpg,44.0,782,ع,78,tehran,tehran
971419002##IMG_20181203_134441.jpg##NR##2.jpg,31.0,684,ع,44,lorestan,khoram abad
971419002##IMG_20181203_134459.jpg##NR##1.jpg,88.0,656,و,36,tehran,tehran
971419002##IMG_20181203_134501.jpg##NR##1.jpg,66.0,186,ل,63,tehran,tehran
971419002##IMG_20181203_134506.jpg##NR##1.jpg,77.0,736,س,75,tehran,tehran
971419002##IMG_20181203_134506.jpg##NR##2.jpg,10.0,461,ه,28,tehran,tehran
971419002##IMG_20181203_134550.jpg##NR##1.jpg,47.0,751,ب,59,markazi,arak
971419002##IMG_20181203_134602.jpg##NR##1.jpg,44.0,426,ع,71,tehran,tehran
971419002##IMG_20181203_134602.jpg##NR##2.jpg,22.0,187,ت,56,tehran,tehran
971419002##IMG_20181203_134626.jpg##NR##1.jpg,11.0,868,ت,11,tehran,tehran
971419002##IMG_20181203_134648.jpg##NR##1.jpg,88.0,241,ی,16,tehran,tehran
971419002##IMG_20181203_134711.jpg##NR##1.jpg,33.0,285,ب,65,tehran,tehran
971419002##IMG_20181203_134711.jpg##NR##2.jpg,22.0,495,ت,64,tehran,tehran
971419002##IMG_20181203_134711.jpg##NR##3.jpg,44.0,823,ه,67,tehran,tehran
971419002##IMG_20181203_134734.jpg##NR##1.jpg,66.0,886,س,93,tehran,tehran
971419002##IMG_20181203_134736.jpg##NR##1.jpg,99.0,217,ن,78,tehran,tehran
971419002##IMG_20181203_134737.jpg##NR##1.jpg,88.0,872,ج,67,tehran,tehran
971419002##IMG_20181203_134737.jpg##NR##2.jpg,88.0,146,ه,81,tehran,tehran
971419002##IMG_20181203_134823.jpg##NR##1.jpg,41.0,416,د,53,lorestan,dorod
971419002##IMG_20181203_134834.jpg##NR##1.jpg,20.0,458,ج,25,tehran,tehran
971419002##IMG_20181203_134856.jpg##NR##1.jpg,20.0,752,ب,59,tehran,tehran
971419002##IMG_20181203_134910.jpg##NR##1.jpg,33.0,637,ب,12,tehran,tehran
971419002##IMG_20181203_134916.jpg##NR##1.jpg,66.0,387,ه,17,tehran,tehran
971419002##IMG_20181203_134931.jpg##NR##1.jpg,11.0,229,ی,95,tehran,tehran
971419002##IMG_20181203_135001.jpg##NR##1.jpg,53.0,431,ط,57,esfahan,esfahan
971419002##IMG_20181203_135001.jpg##NR##2.jpg,11.0,788,ل,21,tehran,tehran
971419002##IMG_20181203_135014.jpg##NR##1.jpg,55.0,329,ط,98,tehran,tehran
971419002##IMG_20181203_135037.jpg##NR##1.jpg,77.0,879,ی,42,tehran,tehran
971419002##IMG_20181203_135201.jpg##NR##1.jpg,11.0,631,و,49,tehran,tehran
971419002##IMG_20181203_135205.jpg##NR##1.jpg,31.0,852,س,48,lorestan,khoram abad
971419002##IMG_20181203_135209.jpg##NR##1.jpg,44.0,744,و,32,tehran,tehran
971419002##IMG_20181203_135215.jpg##NR##1.jpg,10.0,125,ب,12,tehran,tehran
971419002##IMG_20181203_135215.jpg##NR##2.jpg,20.0,512,د,38,tehran,tehran
971419002##IMG_20181203_135215.jpg##NR##3.jpg,99.0,893,ق,44,tehran,tehran
971419002##IMG_20181203_135223.jpg##NR##1.jpg,99.0,613,ل,48,tehran,tehran
971419002##IMG_20181203_135223.jpg##NR##2.jpg,55.0,489,ی,15,tehran,tehran
971419002##IMG_20181203_135233.jpg##NR##1.jpg,22.0,122,ع,91,tehran,tehran
971419002##IMG_20181203_135243.jpg##NR##1.jpg,38.0,278,ج,55,karaj,shahriyar
